success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,slider_start,ID,set_ID,prob,amount,last_location,actual_choice,actual_EV,binary_id,trinary_id,catch,direction,A_key,S_key,D_key,choice_prob,choice_amount,total_prize
,,,,,html-slider-response,77,631840,0.0-17.0-1.20,718622d5-fb0c-4fe9-adf5-366d10b39301,3411,"
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",30,evaluation,25,26,"2B,16A",45,71,30,,,,,,,,,,,,
,,,,,html-keyboard-response,78,632391,0.0-17.0-2.20,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,79,633404,0.0-17.0-0.21,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,27,"5B,18A",,,,,,,,,,,,,,,
,,,,,html-slider-response,80,637419,0.0-17.0-1.21,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,47,27,"5B,18A",55,71,29,,,,,,,,,,,,
,,,,,html-keyboard-response,81,638877,0.0-17.0-2.21,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,82,639880,0.0-17.0-0.22,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,28,8B,,,,,,,,,,,,,,,
,,,,,html-slider-response,83,643512,0.0-17.0-1.22,718622d5-fb0c-4fe9-adf5-366d10b39301,3631,"
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",30,evaluation,55,28,8B,75,71,30,,,,,,,,,,,,
,,,,,html-keyboard-response,84,644252,0.0-17.0-2.22,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,85,645265,0.0-17.0-0.23,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,5,"12A,27B,28B,30B",,,,,,,,,,,,,,,
,,,,,html-slider-response,86,649184,0.0-17.0-1.23,718622d5-fb0c-4fe9-adf5-366d10b39301,3918,"
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",4,evaluation,15,5,"12A,27B,28B,30B",25,11,4,,,,,,,,,,,,
,,,,,html-keyboard-response,87,650046,0.0-17.0-2.23,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,88,651055,0.0-17.0-0.24,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,6,"14B,21C,25C",,,,,,,,,,,,,,,
,,,,,html-slider-response,89,655058,0.0-17.0-1.24,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,80,6,"14B,21C,25C",45,11,7,,,,,,,,,,,,
,,,,,html-keyboard-response,90,655834,0.0-17.0-2.24,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,91,656837,0.0-17.0-0.25,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,11,"3C,20A,22A",,,,,,,,,,,,,,,
,,,,,html-slider-response,92,659832,0.0-17.0-1.25,718622d5-fb0c-4fe9-adf5-366d10b39301,2994,"
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",5,evaluation,43,11,"3C,20A,22A",30,36,5,,,,,,,,,,,,
,,,,,html-keyboard-response,93,660558,0.0-17.0-2.25,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,94,661571,0.0-17.0-0.26,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,22,"10A,11A",,,,,,,,,,,,,,,
,,,,,html-slider-response,95,665224,0.0-17.0-1.26,718622d5-fb0c-4fe9-adf5-366d10b39301,3651,"
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",20,evaluation,25,22,"10A,11A",45,61,20,,,,,,,,,,,,
,,,,,html-keyboard-response,96,666006,0.0-17.0-2.26,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,97,667024,0.0-17.0-0.27,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,1,"6C,29B,30C",,,,,,,,,,,,,,,
,,,,,html-slider-response,98,669304,0.0-17.0-1.27,718622d5-fb0c-4fe9-adf5-366d10b39301,2279,"
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",2,evaluation,40,1,"6C,29B,30C",25,4,2,,,,,,,,,,,,
,,,,,html-keyboard-response,99,670010,0.0-17.0-2.27,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,100,671027,0.0-17.0-0.28,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,24,"6A,21A",,,,,,,,,,,,,,,
,,,,,html-slider-response,101,675043,0.0-17.0-1.28,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,53,24,"6A,21A",25,64,15,,,,,,,,,,,,
,,,,,html-keyboard-response,102,675724,0.0-17.0-2.28,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,103,676740,0.0-17.0-0.29,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,14,"4B,5A,13B,16B",,,,,,,,,,,,,,,
,,,,,html-slider-response,104,680696,0.0-17.0-1.29,718622d5-fb0c-4fe9-adf5-366d10b39301,3956,"
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",30,evaluation,51,14,"4B,5A,13B,16B",75,36,30,,,,,,,,,,,,
,,,,,html-keyboard-response,105,681631,0.0-17.0-2.29,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,106,682642,0.0-17.0-0.30,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,19,"13C,30A",,,,,,,,,,,,,,,
,,,,,html-slider-response,107,686644,0.0-17.0-1.30,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,79,19,"13C,30A",30,58,7,,,,,,,,,,,,
,,,,,html-keyboard-response,108,687169,0.0-17.0-2.30,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,109,688176,0.0-18.0,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,110,689880,0.0-19.0,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p>הפסקה.
          <br>לחצו כדי להמשיך.</p>",1,scan_wait,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,111,690885,0.0-20.0,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,112,691890,0.0-21.0-0.0,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,24,"6A,21A",,,,,,,,,,,,,,,
,,,,,html-slider-response,113,695496,0.0-21.0-1.0,718622d5-fb0c-4fe9-adf5-366d10b39301,3604,"
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",10,evaluation,7,24,"6A,21A",25,64,10,,,,,,,,,,,,
,,,,,html-keyboard-response,114,696341,0.0-21.0-2.0,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,115,697344,0.0-21.0-0.1,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,10,"2C,16C,22B,28A",,,,,,,,,,,,,,,
,,,,,html-slider-response,116,698768,0.0-21.0-1.1,718622d5-fb0c-4fe9-adf5-366d10b39301,1423,"
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",0,evaluation,58,10,"2C,16C,22B,28A",50,18,0,,,,,,,,,,,,
,,,,,html-keyboard-response,117,699845,0.0-21.0-2.1,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,118,700857,0.0-21.0-0.2,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,25,"1B,3B,4A",,,,,,,,,,,,,,,
,,,,,html-slider-response,119,704864,0.0-21.0-1.2,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,46,25,"1B,3B,4A",50,64,11,,,,,,,,,,,,
,,,,,html-keyboard-response,120,706222,0.0-21.0-2.2,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,121,707224,0.0-21.0-0.3,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,23,"7B,26B",,,,,,,,,,,,,,,
,,,,,html-slider-response,122,711237,0.0-21.0-1.3,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,30,23,"7B,26B",55,61,20,,,,,,,,,,,,
,,,,,html-keyboard-response,123,712120,0.0-21.0-2.3,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,124,713136,0.0-21.0-0.4,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,5,"12A,27B,28B,30B",,,,,,,,,,,,,,,
,,,,,html-slider-response,125,714584,0.0-21.0-1.4,718622d5-fb0c-4fe9-adf5-366d10b39301,1447,"
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",0,evaluation,78,5,"12A,27B,28B,30B",25,11,0,,,,,,,,,,,,
,,,,,html-keyboard-response,126,715725,0.0-21.0-2.4,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,127,716727,0.0-21.0-0.5,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,18,"11B,19B,24A,26A",,,,,,,,,,,,,,,
,,,,,html-slider-response,128,720328,0.0-21.0-1.5,718622d5-fb0c-4fe9-adf5-366d10b39301,3599,"
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",10,evaluation,51,18,"11B,19B,24A,26A",75,43,10,,,,,,,,,,,,
,,,,,html-keyboard-response,129,721825,0.0-21.0-2.5,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,130,722832,0.0-21.0-0.6,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,17,"2A,7A,9A,15B",,,,,,,,,,,,,,,
