"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","accuracy"
"","","","","","html-keyboard-response","272","498085","0.0-25.0-2.20","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","273","499090","0.0-25.0-0.21","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","14","4B,5A,13B,16B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","274","500589","0.0-25.0-1.21","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","1498","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","47","evaluation","53","14","4B,5A,13B,16B","75","36","47","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","275","501821","0.0-25.0-2.21","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","276","502822","0.0-25.0-0.22","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","277","503717","0.0-25.0-1.22","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","894","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","32","evaluation","74","20","10C,13A,19C,21B","40","58","32","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","278","504569","0.0-25.0-2.22","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","279","505571","0.0-25.0-0.23","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","1","6C,29B,30C","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","280","506725","0.0-25.0-1.23","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","1153","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","1","evaluation","25","1","6C,29B,30C","25","4","2","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","281","507565","0.0-25.0-2.23","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","282","508573","0.0-25.0-0.24","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","283","510989","0.0-25.0-1.24","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","2415","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","10","evaluation","66","10","2C,16C,22B,28A","50","18","11","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","284","512476","0.0-25.0-2.24","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","285","513489","0.0-25.0-0.25","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","286","515693","0.0-25.0-1.25","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","2203","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","71","evaluation","67","29","8C,19A,24B","65","76","70","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","287","516614","0.0-25.0-2.25","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","288","517628","0.0-25.0-0.26","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","289","518101","0.0-25.0-1.26","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","472","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","37","evaluation","59","22","10A,11A","45","61","37","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","290","519172","0.0-25.0-2.26","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","291","520184","0.0-25.0-0.27","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","292","522733","0.0-25.0-1.27","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","2548","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","5","evaluation","71","6","14B,21C,25C","45","11","6","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","293","523700","0.0-25.0-2.27","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","294","524703","0.0-25.0-0.28","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","295","527029","0.0-25.0-1.28","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","2325","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","22","evaluation","32","19","13C,30A","30","58","22","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","296","528167","0.0-25.0-2.28","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","297","529171","0.0-25.0-0.29","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","12","1C,7C,15C","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","298","530501","0.0-25.0-1.29","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","1329","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","28","evaluation","43","12","1C,7C,15C","60","36","28","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","299","531957","0.0-25.0-2.29","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","300","532965","0.0-25.0-0.30","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","301","535477","0.0-25.0-1.30","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","2512","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","68","evaluation","56","28","8B","75","71","68","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","302","535994","0.0-25.0-2.30","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","303","537001","0.0-26.0","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","304","537703","0.0-27.0","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","","null","delay","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","305","549967","0.0-28.0","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","12263","
        <h1>יפה מאוד! סיימתם את חלק 1!</h1>
        <p>מיד נעבור לחלק 2.</p>
        <p>לחצו רווח במקלדת כדי להמשיך.</p>"," ","instructions","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","306","560671","0.0-29.0","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","10636","
          <h1>חלק 2</h1>
          <p>ברוכים הבאים לחלק 2 של הניסוי.
          <br>בחלק זה יוצגו בפניכם שלוש הגרלות.
          <br>אתם מתבקשים לבחור את ההגרלה שתרצו להשתתף בה.
          <br>שימו לב! בסוף הניסוי נבחר שלב אחד באקראי ונממש את ההגרלה שבחרתם בו. כלומר, הבחירה שלכם יכולה להפוך לכסף אמיתי.
          <br><br>לחצו רווח כדי להמשיך.</p>"," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","307","581847","0.0-30.0","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","20466","
          <p>בואו נתחיל בדוגמה:
          <br>לפניכם שלוש הגרלות.
          <br>לחצו 'A' אם אתם מעדיפים את ההגרלה השמאלית
          <br>לחצו 'S' אם אתם מעדיפים את ההגרלה האמצעית
          <br>לחצו 'D' אם אתם מעדיפים את ההגרלה הימנית
          <p class=""lotteries"">
            <span><img src='img/A.png', width=""30""></span>
            <span><img src='img/S.png', width=""30""></span>
            <span><img src='img/D.png', width=""30""></span>
          </p>
          <p class=""lotteries"">
            <span>₪39</span>
            <span>₪46</span>
            <span>₪54</span>
          </p>
          <p class=""lotteries"">
            <span>65%</span>
            <span>40%</span>
            <span>35%</span>
          </p>","a","example","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","308","586663","0.0-31.0","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","4100","<p>עבודה טובה!
                  <br>בחרתם את ההגרלה השמאלית.  
                  <br>בואו ננסה דוגמה נוספת:
                  <p class=""lotteries"">
                    <span><img src='img/A.png', width=""30""></span>
                    <span><img src='img/S.png', width=""30""></span>
                    <span><img src='img/D.png', width=""30""></span>
                  </p>
                  <p class=""lotteries"">
                    <span>₪29</span>
                    <span>₪18</span>
                    <span>₪43</span>
                  </p>
                  <p class=""lotteries"">
                    <span>30%</span>
                    <span>50%</span>
                    <span>65%</span>
                  </p>","d","example","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","309","594166","0.0-32.0","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","6799","<p>בחרתם את ההגרלה הימנית. נשמע נכון?
                  <br><br>כעת נתחיל בניסוי.
                  <br>אתם תראו שלשות של הגרלות ותתבקשו לבחור את ההגרלה המועדפת עליכם.
                  <br>חלק זה לא מוגבל בזמן.
                  <br><br>לחצו רווח כדי להתחיל את הניסוי.</p>"," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","310","595709","0.0-33.0-0.0","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","311","605294","0.0-33.0-1.0","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","9583","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪58</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>30%</span>
                      <span>75%</span>
                    </p>","d","trinary","","","","","","","B","27","13","13","0","A","A","C","B","75","36","","","","",""
"","","","","","html-keyboard-response","312","606443","0.0-33.0-0.1","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","313","612205","0.0-33.0-1.1","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","5762","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>55%</span>
                      <span>75%</span>
                    </p>","d","trinary","","","","","","","A","32.25","26","26","0","A","C","B","A","75","43","","","","",""
"","","","","","html-keyboard-response","314","613439","0.0-33.0-0.2","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","315","618101","0.0-33.0-1.2","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","4661","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪76</span>
                      <span>₪11</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>75%</span>
                      <span>75%</span>
                    </p>","a","trinary","","","","","","","B","49.4","24","24","0","A","B","C","A","65","76","","","","",""
"","","","","","html-keyboard-response","316","618620","0.0-33.0-0.3","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","317","623228","0.0-33.0-1.3","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","4607","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>50%</span>
                      <span>75%</span>
                    </p>","s","trinary","","","","","","","A","32","4","4","0","A","C","A","B","50","64","","","","",""
"","","","","","html-keyboard-response","318","624111","0.0-33.0-0.4","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","319","633869","0.0-33.0-1.4","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","9757","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪36</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>60%</span>
                      <span>55%</span>
                    </p>","d","trinary","","","","","","","B","33.55","7","7","0","A","A","C","B","55","61","","","","",""
"","","","","","html-keyboard-response","320","635188","0.0-33.0-0.5","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","321","638820","0.0-33.0-1.5","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","3630","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪11</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>25%</span>
                      <span>30%</span>
                    </p>","d","trinary","","","","","","","A","17.4","30","30","1","-","C","B","A","30","58","","","","",""
"","","","","","html-keyboard-response","322","640167","0.0-33.0-0.6","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","323","645251","0.0-33.0-1.6","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","5083","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪18</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>50%</span>
                      <span>45%</span>
                    </p>","d","trinary","","","","","","","B","31.95","2","2","0","A","A","C","B","45","71","","","","",""
"","","","","","html-keyboard-response","324","646147","0.0-33.0-0.7","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","325","657045","0.0-33.0-1.7","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","10897","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪71</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>70%</span>
                      <span>55%</span>
                      <span>75%</span>
                    </p>","s","trinary","","","","","","","B","39.05","5","5","0","A","C","B","A","55","71","","","","",""
"","","","","","html-keyboard-response","326","657718","0.0-33.0-0.8","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","327","660293","0.0-33.0-1.8","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","2573","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪76</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>65%</span>
                      <span>75%</span>
                    </p>","s","trinary","","","","","","","A","49.4","19","19","0","-","C","A","B","65","76","","","","",""
"","","","","","html-keyboard-response","328","660964","0.0-33.0-0.9","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","329","669237","0.0-33.0-1.9","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","8273","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪36</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>70%</span>
                      <span>40%</span>
                    </p>","s","trinary","","","","","","","B","25.2","10","10","0","A","A","B","C","70","36","","","","",""
"","","","","","html-keyboard-response","330","670171","0.0-33.0-0.10","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","331","675811","0.0-33.0-1.10","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","5648","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪16</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>20%</span>
                      <span>45%</span>
                    </p>","d","trinary","","","","","","","B","4.95","14","14","0","A","A","C","B","45","11","","","","",""
"","","","","","html-keyboard-response","332","676930","0.0-33.0-0.11","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","333","688163","0.0-33.0-1.11","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","11232","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪36</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>60%</span>
                      <span>65%</span>
                    </p>","a","trinary","","","","","","","B","32","1","1","0","A","B","C","A","50","64","","","","",""
"","","","","","html-keyboard-response","334","689092","0.0-33.0-0.12","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","335","695650","0.0-33.0-1.12","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","6557","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪76</span>
                      <span>₪79</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>65%</span>
                      <span>75%</span>
                    </p>","d","trinary","","","","","","","B","53.25","8","8","0","A","C","A","B","75","71","","","","",""
"","","","","","html-keyboard-response","336","696872","0.0-33.0-0.13","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","337","702386","0.0-33.0-1.13","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","5513","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>50%</span>
                      <span>70%</span>
                    </p>","s","trinary","","","","","","","B","32","3","3","0","-","C","B","A","50","64","","","","",""
"","","","","","html-keyboard-response","338","703363","0.0-33.0-0.14","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","339","711155","0.0-33.0-1.14","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","7791","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪79</span>
                      <span>₪39</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>60%</span>
                      <span>60%</span>
                    </p>","a","trinary","","","","","","","B","31.6","9","9","0","A","B","C","A","40","79","","","","",""
"","","","","","html-keyboard-response","340","712588","0.0-33.0-0.15","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","341","716435","0.0-33.0-1.15","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","3845","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪4</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                      <span>75%</span>
                    </p>","d","trinary","","","","","","","A","8.25","29","29","1","-","C","B","A","75","11","","","","",""
"","","","","","html-keyboard-response","342","717179","0.0-33.0-0.16","50052cbf-eedb-4b9a-bc19-fe6cde12d8bc","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
