success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,slider_start,ID,set_ID,prob,amount,last_location,actual_choice,actual_EV,binary_id,trinary_id,catch,A_key,D_key,choice_prob,choice_amount,total_prize
,,,,,html-slider-response,244,531357,0.0-25.0-0.12,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,23,"7B,26B",,,,,,,,,,,,,
,,,,,html-slider-response,245,535359,0.0-25.0-1.12,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,44,23,"7B,26B",55,61,29,,,,,,,,,,
,,,,,html-keyboard-response,246,536591,0.0-25.0-2.12,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,247,537607,0.0-25.0-0.13,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,17,"2A,7A,9A,15B",,,,,,,,,,,,,
,,,,,html-slider-response,248,540807,0.0-25.0-1.13,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3198,"
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",32,evaluation,22,17,"2A,7A,9A,15B",60,43,32,,,,,,,,,,
,,,,,html-keyboard-response,249,541476,0.0-25.0-2.13,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,250,542485,0.0-25.0-0.14,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,4,"12C,17C,23C,28C",,,,,,,,,,,,,
,,,,,html-slider-response,251,544327,0.0-25.0-1.14,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1842,"
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",6,evaluation,65,4,"12C,17C,23C,28C",20,11,6,,,,,,,,,,
,,,,,html-keyboard-response,252,545565,0.0-25.0-2.14,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,253,546574,0.0-25.0-0.15,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,7,"6B,18B,22C,24C,29A",,,,,,,,,,,,,
,,,,,html-slider-response,254,550343,0.0-25.0-1.15,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3768,"
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",4,evaluation,2,7,"6B,18B,22C,24C,29A",75,11,4,,,,,,,,,,
,,,,,html-keyboard-response,255,551740,0.0-25.0-2.15,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,256,552747,0.0-25.0-0.16,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,14,"4B,5A,13B,16B",,,,,,,,,,,,,
,,,,,html-slider-response,257,556760,0.0-25.0-1.16,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,32,14,"4B,5A,13B,16B",75,36,20,,,,,,,,,,
,,,,,html-keyboard-response,258,557407,0.0-25.0-2.16,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,259,558408,0.0-25.0-0.17,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,31,8A,,,,,,,,,,,,,
,,,,,html-slider-response,260,559775,0.0-25.0-1.17,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1366,"
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",44,evaluation,57,31,8A,65,79,44,,,,,,,,,,
,,,,,html-keyboard-response,261,561217,0.0-25.0-2.17,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,262,562219,0.0-25.0-0.18,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,1,"6C,29B,30C",,,,,,,,,,,,,
,,,,,html-slider-response,263,563847,0.0-25.0-1.18,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1627,"
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",1,evaluation,59,1,"6C,29B,30C",25,4,1,,,,,,,,,,
,,,,,html-keyboard-response,264,565300,0.0-25.0-2.18,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,265,566302,0.0-25.0-0.19,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,16,"1A,15A,26C",,,,,,,,,,,,,
,,,,,html-slider-response,266,569839,0.0-25.0-1.19,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3536,"
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",31,evaluation,79,16,"1A,15A,26C",65,39,32,,,,,,,,,,
,,,,,html-keyboard-response,267,571345,0.0-25.0-2.19,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,268,572353,0.0-25.0-0.20,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,6,"14B,21C,25C",,,,,,,,,,,,,
,,,,,html-slider-response,269,576355,0.0-25.0-1.20,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,44,6,"14B,21C,25C",45,11,6,,,,,,,,,,
,,,,,html-keyboard-response,270,576998,0.0-25.0-2.20,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,271,578010,0.0-25.0-0.21,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,29,"8C,19A,24B",,,,,,,,,,,,,
,,,,,html-slider-response,272,581935,0.0-25.0-1.21,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3925,"
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",31,evaluation,71,29,"8C,19A,24B",65,76,31,,,,,,,,,,
,,,,,html-keyboard-response,273,583295,0.0-25.0-2.21,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,274,584299,0.0-25.0-0.22,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,8,"14C,17A,20C,27A",,,,,,,,,,,,,
,,,,,html-slider-response,275,587015,0.0-25.0-1.22,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2715,"
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",1,evaluation,42,8,"14C,17A,20C,27A",20,16,2,,,,,,,,,,
,,,,,html-keyboard-response,276,587668,0.0-25.0-2.22,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,277,588672,0.0-25.0-0.23,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,27,"5B,18A",,,,,,,,,,,,,
,,,,,html-slider-response,278,592687,0.0-25.0-1.23,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,59,27,"5B,18A",55,71,36,,,,,,,,,,
,,,,,html-keyboard-response,279,594103,0.0-25.0-2.23,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,280,595111,0.0-25.0-0.24,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,20,"10C,13A,19C,21B",,,,,,,,,,,,,
,,,,,html-slider-response,281,599128,0.0-25.0-1.24,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,41,20,"10C,13A,19C,21B",40,58,30,,,,,,,,,,
,,,,,html-keyboard-response,282,599765,0.0-25.0-2.24,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,283,600777,0.0-25.0-0.25,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,15,"9C,25B",,,,,,,,,,,,,
,,,,,html-slider-response,284,603599,0.0-25.0-1.25,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2821,"
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",20,evaluation,68,15,"9C,25B",60,39,21,,,,,,,,,,
,,,,,html-keyboard-response,285,605005,0.0-25.0-2.25,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,286,606020,0.0-25.0-0.26,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,25,"1B,3B,4A",,,,,,,,,,,,,
,,,,,html-slider-response,287,609887,0.0-25.0-1.26,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3866,"
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",32,evaluation,35,25,"1B,3B,4A",50,64,32,,,,,,,,,,
,,,,,html-keyboard-response,288,610960,0.0-25.0-2.26,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,289,611967,0.0-25.0-0.27,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,2,"4C,17B",,,,,,,,,,,,,
,,,,,html-slider-response,290,613927,0.0-25.0-1.27,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1959,"
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",2,evaluation,49,2,"4C,17B",50,4,2,,,,,,,,,,
,,,,,html-keyboard-response,291,615411,0.0-25.0-2.27,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,292,616414,0.0-25.0-0.28,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,18,"11B,19B,24A,26A",,,,,,,,,,,,,
,,,,,html-slider-response,293,620424,0.0-25.0-1.28,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,40,18,"11B,19B,24A,26A",75,43,11,,,,,,,,,,
,,,,,html-keyboard-response,294,621506,0.0-25.0-2.28,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,295,622509,0.0-25.0-0.29,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,3,"12B,20B,23B,27C,29C",,,,,,,,,,,,,
,,,,,html-slider-response,296,624079,0.0-25.0-1.29,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1570,"
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",2,evaluation,40,3,"12B,20B,23B,27C,29C",75,4,3,,,,,,,,,,
,,,,,html-keyboard-response,297,625156,0.0-25.0-2.29,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-slider-response,298,626166,0.0-25.0-0.30,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,5,"12A,27B,28B,30B",,,,,,,,,,,,,
,,,,,html-slider-response,299,627927,0.0-25.0-1.30,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1760,"
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",3,evaluation,39,5,"12A,27B,28B,30B",25,11,3,,,,,,,,,,
,,,,,html-keyboard-response,300,628797,0.0-25.0-2.30,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,301,629812,0.0-26.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,302,630527,0.0-27.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,,null,delay,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,303,633992,0.0-28.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3464,"
        <h1>יפה מאוד! סיימתם את חלק 1!</h1>
        <p>מיד נעבור לחלק 2.</p>
        <p>לחצו רווח במקלדת כדי להמשיך.</p>", ,instructions,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,304,644624,0.0-29.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,10568,"
          <h1>חלק 2</h1>
          <p>בחלק זה יוצגו בפניכם שתי הגרלות.
          <br>אתם מתבקשים לבחור את ההגרלה שתרצו להשתתף בה.
          <br>שימו לב! בסוף הניסוי נבחר שלב אחד באקראי ונממש את ההגרלה שבחרתם. כלומר, הבחירה שלכם יכולה להפוך לכסף אמיתי.
          <br><br>לחצו רווח כדי להמשיך.</p>", ,instructions,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,305,661856,0.0-30.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,16520,"
          <p>בואו נתחיל בדוגמה:
          <br>לפניכם שתי הגרלות.
          <br>לחצו 'A' אם אתם מעדיפים את ההגרלה השמאלית
          <br>לחצו 'D' אם אתם מעדיפים את ההגרלה הימנית
          <p class=""lotteries"">
            <span><img src='img/A.png', width=""30""></span>
            <span><img src='img/D.png', width=""30""></span>
          </p>
          <p class=""lotteries"">
            <span>₪39</span>
            <span>₪54</span>
          </p>
          <p class=""lotteries"">
            <span>65%</span>
            <span>35%</span>
          </p>",d,example,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,306,665112,0.0-31.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2541,"<p>יפה מאוד!
                  <br>בחרתם את ההגרלה הימנית. נשמע נכון?
                  <br>בואו ננסה דוגמה נוספת:</p>
                  <p class=""lotteries"">
                    <span><img src='img/A.png', width=""30""></span>
                    <span><img src='img/D.png', width=""30""></span>
                  </p>
                  <p class=""lotteries"">
                    <span>₪29</span>
                    <span>₪43</span>
                  </p>
                  <p class=""lotteries"">
                    <span>30%</span>
                    <span>65%</span>
                  </p>",a,example,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,307,670720,0.0-32.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,4906,"<p>יפה. כעת בחרתם את ההגרלה השמאלית. 
                  <br>מיד נתחיל בניסוי.
                  <br>אתם תראו זוגות של הגרלות ותתבקשו לבחור את ההגרלה המועדפת עליכם.
                  <br><br>לחצו רווח כדי להמשיך.</p>", ,instructions,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,308,672005,0.0-33.0-0.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,309,681640,0.0-33.0-1.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,9634,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,B,33.55,26,26,0,B,A,55,61,
,,,,,html-keyboard-response,310,682582,0.0-33.0-0.1,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,311,684952,0.0-33.0-1.1,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2369,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>30%</span>
                    </p>",d,binary,,,,,,,A,17.4,30,30,1,B,A,30,58,
,,,,,html-keyboard-response,312,686179,0.0-33.0-0.2,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,313,691840,0.0-33.0-1.2,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,5660,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>50%</span>
                    </p>",d,binary,,,,,,,A,32,4,4,0,B,A,50,64,
,,,,,html-keyboard-response,314,693225,0.0-33.0-0.3,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,315,695992,0.0-33.0-1.3,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2766,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,A,9,28,28,1,A,B,50,18,
,,,,,html-keyboard-response,316,697075,0.0-33.0-0.4,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,317,700944,0.0-33.0-1.4,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3868,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>40%</span>
                    </p>",d,binary,,,,,,,B,23.2,21,21,0,A,B,40,58,
,,,,,html-keyboard-response,318,701592,0.0-33.0-0.5,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,319,705968,0.0-33.0-1.5,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,4375,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>65%</span>
                    </p>",a,binary,,,,,,,B,32,1,1,0,B,A,50,64,
,,,,,html-keyboard-response,320,707382,0.0-33.0-0.6,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,321,710536,0.0-33.0-1.6,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3153,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪79</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>60%</span>
                    </p>",a,binary,,,,,,,B,31.6,9,9,0,B,A,40,79,
,,,,,html-keyboard-response,322,711453,0.0-33.0-0.7,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,323,717392,0.0-33.0-1.7,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,5938,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>70%</span>
                    </p>",a,binary,,,,,,,B,32,3,3,0,B,A,50,64,
